DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,CODIGO_INFRACCION,INFRACCION,FECHA_INFRACCION,HORA_INFRACCION,MONTO_INFRACCION,LUGAR_INFRACCION,CONDUCTOR_PRESENTE,CONDUCTOR_TENIA_LICENCIA,CONDUCTOR_CATEGORIA_LICENCIA,PLACA_VEHICULO,TIPO_TRANSPORTE,TIPO_SERVICIO,TUC_ESTADO,EMPRESA,INTERNAMIENTO_VEHICULO,FECHA_INTERNAMIENTO,MULTA_INTERNAMIENTO,SE_PAGO_MULTAS,FECHA_PAGO_MULTAS,FECHA_DESINTERNAMIENTO,FECHA_CORTE
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9248,PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA LICENCIA DE CONDUCTOR O ESTE SE ENCUENTRE VENCIDO O CANCELADO O CUYA CATEGORÍA NO CORRESPONDE AL VEHÍCULO QUE CONDUCE,20220104,1520,230,JR. EL INCA C - 3,SI,NO,-,7396-6D,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220104,29.2,SI,20220105,20220107,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9248,CIRCULAR O PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN TENER EL SOAT O AFOCAT O ESTE NO SE ENCUENTRE VIGENTE,20220104,1520,230,JR. EL INCA C - 3,SI,NO,-,7396-6D,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220104,29.2,SI,20220105,20220107,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9248,CIRCULAR O PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN TENER EL CITV O ESTE NO SE ENCUENTRE VIGENTE,20220104,1520,230,JR. EL INCA C - 3,SI,NO,-,7396-6D,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220104,29.2,SI,20220105,20220107,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9248,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220104,1520,230,JR. EL INCA C - 3,SI,NO,-,7396-6D,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220104,29.2,SI,20220105,20220107,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9248,PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA LICENCIA DE CONDUCTOR O ESTE SE ENCUENTRE VENCIDO O CANCELADO O CUYA CATEGORÍA NO CORRESPONDE AL VEHÍCULO QUE CONDUCE,20220104,1520,230,JR. EL INCA C - 3,SI,NO,-,7396-6D,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220104,29.2,SI,20220105,20220107,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9248,CIRCULAR O PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN TENER EL SOAT O AFOCAT O ESTE NO SE ENCUENTRE VIGENTE,20220104,1520,230,JR. EL INCA C - 3,SI,NO,-,7396-6D,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220104,29.2,SI,20220105,20220107,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9248,CIRCULAR O PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN TENER EL CITV O ESTE NO SE ENCUENTRE VIGENTE,20220104,1520,230,JR. EL INCA C - 3,SI,NO,-,7396-6D,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220104,29.2,SI,20220105,20220107,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9248,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220104,1520,230,JR. EL INCA C - 3,SI,NO,-,7396-6D,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220104,29.2,SI,20220105,20220107,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9248,PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA LICENCIA DE CONDUCTOR O ESTE SE ENCUENTRE VENCIDO O CANCELADO O CUYA CATEGORÍA NO CORRESPONDE AL VEHÍCULO QUE CONDUCE,20220104,1520,230,JR. EL INCA C - 3,SI,NO,-,7396-6D,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220104,29.2,SI,20220105,20220107,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9248,CIRCULAR O PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN TENER EL SOAT O AFOCAT O ESTE NO SE ENCUENTRE VIGENTE,20220104,1520,230,JR. EL INCA C - 3,SI,NO,-,7396-6D,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220104,29.2,SI,20220105,20220107,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9248,CIRCULAR O PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN TENER EL CITV O ESTE NO SE ENCUENTRE VIGENTE,20220104,1520,230,JR. EL INCA C - 3,SI,NO,-,7396-6D,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220104,29.2,SI,20220105,20220107,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9235,CIRCULAR O PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN TENER EL SOAT O AFOCAT O ESTE NO SE ENCUENTRE VIGENTE,20220104,1530,230,JR. EL INCA C - 3,SI,SI,B - II c,2139-3M,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Servicios Publicos de Motos Cristo Rey EIRL.,SI,20220104,29.2,SI,20220105,20220107,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9235,CIRCULAR O PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN TENER EL SOAT O AFOCAT O ESTE NO SE ENCUENTRE VIGENTE,20220104,1530,230,JR. EL INCA C - 3,SI,SI,B - II c,2139-3M,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Servicios Publicos de Motos Cristo Rey EIRL.,SI,20220104,29.2,SI,20220105,20220107,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9244,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220104,1530,230,JR. AYACUCHO C - 8,SI,SI,B - II c,ML-8581,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220104,29.2,SI,20220105,20220107,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9244,PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA LICENCIA DE CONDUCTOR O ESTE SE ENCUENTRE VENCIDO O CANCELADO O CUYA CATEGORÍA NO CORRESPONDE AL VEHÍCULO QUE CONDUCE,20220104,1530,230,JR. AYACUCHO C - 8,SI,SI,B - II c,ML-8581,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220104,29.2,SI,20220105,20220107,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9244,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220104,1530,230,JR. AYACUCHO C - 8,SI,SI,B - II c,ML-8581,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220104,29.2,SI,20220105,20220107,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9244,PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA LICENCIA DE CONDUCTOR O ESTE SE ENCUENTRE VENCIDO O CANCELADO O CUYA CATEGORÍA NO CORRESPONDE AL VEHÍCULO QUE CONDUCE,20220104,1530,230,JR. AYACUCHO C - 8,SI,SI,B - II c,ML-8581,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220104,29.2,SI,20220105,20220107,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9249,POR NO CONTAR CON EL TUC,20220104,1620,4600,PLAZA DE ARMAS DE CAJAMARCA,SI,SI,A - I,M3Y-108,PRIVADO,-,-,SIN EMPRESA,SI,20220104,82.56,SI,20220111,20220111,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9249,LICENCIA DE CONDUCIR QUE NO CORRESPONDE A LA CLASE O CATEGORIA,20220104,1620,2300,PLAZA DE ARMAS DE CAJAMARCA,SI,SI,A - I,M3Y-108,PRIVADO,-,-,SIN EMPRESA,SI,20220104,82.56,SI,20220111,20220111,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9249,POR NO CONTAR CON EL TUC,20220104,1620,4600,PLAZA DE ARMAS DE CAJAMARCA,SI,SI,A - I,M3Y-108,PRIVADO,-,-,SIN EMPRESA,SI,20220104,82.56,SI,20220111,20220111,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9249,LICENCIA DE CONDUCIR QUE NO CORRESPONDE A LA CLASE O CATEGORIA,20220104,1620,2300,PLAZA DE ARMAS DE CAJAMARCA,SI,SI,A - I,M3Y-108,PRIVADO,-,-,SIN EMPRESA,SI,20220104,82.56,SI,20220111,20220111,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9247,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220104,1758,230,PLAZUELA BOLOGNESI C - 5,SI,SI,B - II c,M6-8241,PUBLICO,Transporte Especial en Mototaxi,TUC VENCIDO,Empresa de Transportes Multiservicios Siglo XXI EIRL.,SI,20220104,29.2,SI,20220105,20220107,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9247,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220104,1758,230,PLAZUELA BOLOGNESI C - 5,SI,SI,B - II c,M6-8241,PUBLICO,Transporte Especial en Mototaxi,TUC VENCIDO,Empresa de Transportes Multiservicios Siglo XXI EIRL.,SI,20220104,29.2,SI,20220105,20220107,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9247,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220104,1758,230,PLAZUELA BOLOGNESI C - 5,SI,SI,B - II c,M6-8241,PUBLICO,Transporte Especial en Mototaxi,TUC VENCIDO,Empresa de Transportes Multiservicios Siglo XXI EIRL.,SI,20220104,29.2,SI,20220105,20220107,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9245,POR NO CONTAR CON EL TUC,20220104,1844,4600,PLAZA DE ARMAS  - FRONTIS IGLESIA SAN FRANCISCO,SI,SI,A - II b,M2T-311,PUBLICO,Transporte Especial de Taxi,TUC VENCIDO,SIN EMPRESA,NO,-,-,NO,-,-,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9245,POR RESISTENCIA A LA FISCALIZACIÓN ,20220104,1844,2300,PLAZA DE ARMAS  - FRONTIS IGLESIA SAN FRANCISCO,SI,SI,A - II b,M2T-311,PUBLICO,Transporte Especial de Taxi,TUC VENCIDO,SIN EMPRESA,NO,-,-,NO,-,-,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9246,"REALIZAR LA CONDUCCIÓN DE UN VEHÍCULO DEL SERVICIO DE TRANSPORTE: SIN CUMPLIR CON EL AFORO AL TRANSPORTAR USUARIOS QUE EXCEDEN EL NÚMERO DE ASIENTOS SEÑALADOS EN LA TARJETA DE IDENTIFICACIÓN VEHICULAR Y/O USUARIOS DE PIE; Y/O UTILIZANDO LOS ASIENTOS DEL VEHÍCULO SEÑALIZADOS O QUE NO PUEDEN SER EMPLEADOS; Y/O QUE NO CUENTA CON LAS CORTINAS DE POLIETILENO U OTRO MATERIAL ANÁLOGO PARA EL AISLAMIENTO ENTRE ASIENTOS; Y/O PERMITIENDO QUE UN USUARIO SEA TRANSPORTADO SIN UTILIZAR SU MASCARILLA Y PROTECTOR FACIAL; SEGÚN CORRESPONDA, DE ACUERDO CON LO ESTABLECIDO EN LOS LINEAMIENTOS SECTORIALES PARA LA PREVENCION DEL COVID-19 EN LA PRESTACION DEL SERVICIO DE TRANSPORTE TERRESTRE, APROBADO POR EL MTC",20220104,1845,460,JR. DOS DE MAYO -  FRONTIS PLAZA DE ARMAS,SI,SI,A - II b Profesional,M5P-488,PUBLICO,Transporte Especial de Taxi,TUC VIGENTE,Taxi Súper Seguro SRL.,NO,-,-,SI,20220106,-,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9246,"REALIZAR LA CONDUCCIÓN DE UN VEHÍCULO DEL SERVICIO DE TRANSPORTE: SIN CUMPLIR CON EL AFORO AL TRANSPORTAR USUARIOS QUE EXCEDEN EL NÚMERO DE ASIENTOS SEÑALADOS EN LA TARJETA DE IDENTIFICACIÓN VEHICULAR Y/O USUARIOS DE PIE; Y/O UTILIZANDO LOS ASIENTOS DEL VEHÍCULO SEÑALIZADOS O QUE NO PUEDEN SER EMPLEADOS; Y/O QUE NO CUENTA CON LAS CORTINAS DE POLIETILENO U OTRO MATERIAL ANÁLOGO PARA EL AISLAMIENTO ENTRE ASIENTOS; Y/O PERMITIENDO QUE UN USUARIO SEA TRANSPORTADO SIN UTILIZAR SU MASCARILLA Y PROTECTOR FACIAL; SEGÚN CORRESPONDA, DE ACUERDO CON LO ESTABLECIDO EN LOS LINEAMIENTOS SECTORIALES PARA LA PREVENCION DEL COVID-19 EN LA PRESTACION DEL SERVICIO DE TRANSPORTE TERRESTRE, APROBADO POR EL MTC",20220104,1845,460,JR. DOS DE MAYO -  FRONTIS PLAZA DE ARMAS,SI,SI,A - II b Profesional,M5P-488,PUBLICO,Transporte Especial de Taxi,TUC VIGENTE,Taxi Súper Seguro SRL.,NO,-,-,SI,20220106,-,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9280,"POR PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL POR CIRCULAR POR EL PERÍMETRO DE LA PLAZA DE ARMAS, O POR VÍAS NO AUTORIZADAS",20220105,550,230,JR. DOS DE MAYO C - 8,SI,SI,B - II c,5822-GA,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa de Mototaxis Luis Rebaza Neyra SRL.,NO,-,-,SI,20220106,-,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9280,"POR PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL POR CIRCULAR POR EL PERÍMETRO DE LA PLAZA DE ARMAS, O POR VÍAS NO AUTORIZADAS",20220105,550,230,JR. DOS DE MAYO C - 8,SI,SI,B - II c,5822-GA,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa de Mototaxis Luis Rebaza Neyra SRL.,NO,-,-,SI,20220106,-,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9271,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220105,602,230,PLAZUELA BOLOGNESI,SI,SI,B - II c,0283-4M,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220105,43.8,SI,20220106,20220110,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9271,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220105,602,230,PLAZUELA BOLOGNESI,SI,SI,B - II c,0283-4M,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220105,43.8,SI,20220106,20220110,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9267,CIRCULAR O PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN TENER EL SOAT O AFOCAT O ESTE NO SE ENCUENTRE VIGENTE,20220105,615,230,PLAZUELA BOLOGNESI C - 5,SI,SI,B - II c,7316-BA,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Alejandro Salinas EIRL.,NO,-,-,NO,-,-,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9263,"POR PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL POR CIRCULAR POR EL PERÍMETRO DE LA PLAZA DE ARMAS, O POR VÍAS NO AUTORIZADAS",20220105,615,230,JR. DOS DE MAYO C - 8,SI,SI,B - II c,0656-DM,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa Multiservicios El Inca SA.,SI,20220105,21.9,SI,20220106,20220107,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9263,"POR PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL POR CIRCULAR POR EL PERÍMETRO DE LA PLAZA DE ARMAS, O POR VÍAS NO AUTORIZADAS",20220105,615,230,JR. DOS DE MAYO C - 8,SI,SI,B - II c,0656-DM,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa Multiservicios El Inca SA.,SI,20220105,21.9,SI,20220106,20220107,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9263,"POR PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL POR CIRCULAR POR EL PERÍMETRO DE LA PLAZA DE ARMAS, O POR VÍAS NO AUTORIZADAS",20220105,615,230,JR. DOS DE MAYO C - 8,SI,SI,B - II c,0656-DM,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa Multiservicios El Inca SA.,SI,20220105,21.9,SI,20220106,20220107,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9283,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO, NO TENIENDO LOS CÓDIGOS ALFA NUMÉRICOS, LOS LOGOS Y ESCUDOS SEGÚN EXIGENCIAS DE LA MPC, (TAMAÑO COLOR Y FORMA)",20220105,829,138,JR. H. URTEAGA C - 4,SI,SI,B - II c,9921-0D,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa de Transportes Múltiples ISA & COM SRL.,NO,-,-,SI,20220106,-,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9283,PAGO PARA LA DEVOLUCIÓN DE TUC,20220105,829,41.4,JR. H. URTEAGA C - 4,SI,SI,B - II c,9921-0D,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa de Transportes Múltiples ISA & COM SRL.,NO,-,-,SI,20220106,-,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9283,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO, NO TENIENDO LOS CÓDIGOS ALFA NUMÉRICOS, LOS LOGOS Y ESCUDOS SEGÚN EXIGENCIAS DE LA MPC, (TAMAÑO COLOR Y FORMA)",20220105,829,138,JR. H. URTEAGA C - 4,SI,SI,B - II c,9921-0D,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa de Transportes Múltiples ISA & COM SRL.,NO,-,-,SI,20220106,-,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9283,PAGO PARA LA DEVOLUCIÓN DE TUC,20220105,829,41.4,JR. H. URTEAGA C - 4,SI,SI,B - II c,9921-0D,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa de Transportes Múltiples ISA & COM SRL.,NO,-,-,SI,20220106,-,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9284,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO, NO TENIENDO LOS CÓDIGOS ALFA NUMÉRICOS, LOS LOGOS Y ESCUDOS SEGÚN EXIGENCIAS DE LA MPC, (TAMAÑO COLOR Y FORMA)",20220105,837,138,JR. HORACIO URTEAGA,SI,SI,B - II c,7979-VA,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa de Transportes y Servicios Generales Regional SRL.,NO,-,-,SI,20220128,-,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9284,PAGO PARA LA DEVOLUCIÓN DE TUC,20220105,837,41.4,JR. HORACIO URTEAGA,SI,SI,B - II c,7979-VA,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa de Transportes y Servicios Generales Regional SRL.,NO,-,-,SI,20220128,-,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9284,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO, NO TENIENDO LOS CÓDIGOS ALFA NUMÉRICOS, LOS LOGOS Y ESCUDOS SEGÚN EXIGENCIAS DE LA MPC, (TAMAÑO COLOR Y FORMA)",20220105,837,138,JR. HORACIO URTEAGA,SI,SI,B - II c,7979-VA,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa de Transportes y Servicios Generales Regional SRL.,NO,-,-,SI,20220128,-,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9284,PAGO PARA LA DEVOLUCIÓN DE TUC,20220105,837,41.4,JR. HORACIO URTEAGA,SI,SI,B - II c,7979-VA,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa de Transportes y Servicios Generales Regional SRL.,NO,-,-,SI,20220128,-,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9270,CIRCULAR O PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN TENER EL SOAT O AFOCAT O ESTE NO SE ENCUENTRE VIGENTE,20220105,842,230,JR. AMALIA PUGA C - 1,SI,SI,B - II c,BO-9738,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa de Mototaxis Luis Rebaza Neyra SRL.,SI,20220105,1372.4,SI,20220318,20220711,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9270,CIRCULAR O PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN TENER EL SOAT O AFOCAT O ESTE NO SE ENCUENTRE VIGENTE,20220105,842,230,JR. AMALIA PUGA C - 1,SI,SI,B - II c,BO-9738,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa de Mototaxis Luis Rebaza Neyra SRL.,SI,20220105,1372.4,SI,20220318,20220711,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9270,CIRCULAR O PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN TENER EL SOAT O AFOCAT O ESTE NO SE ENCUENTRE VIGENTE,20220105,842,230,JR. AMALIA PUGA C - 1,SI,SI,B - II c,BO-9738,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa de Mototaxis Luis Rebaza Neyra SRL.,SI,20220105,1372.4,SI,20220318,20220711,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9273,PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA LICENCIA DE CONDUCTOR O ESTE SE ENCUENTRE VENCIDO O CANCELADO O CUYA CATEGORÍA NO CORRESPONDE AL VEHÍCULO QUE CONDUCE,20220105,848,230,JR. H. URTEAGA C - 4,SI,NO,-,MB-0685,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa de Transportes y Servicios Industriales EIRL.,SI,20220105,21.9,SI,20220106,20220107,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9273,PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA LICENCIA DE CONDUCTOR O ESTE SE ENCUENTRE VENCIDO O CANCELADO O CUYA CATEGORÍA NO CORRESPONDE AL VEHÍCULO QUE CONDUCE,20220105,848,230,JR. H. URTEAGA C - 4,SI,NO,-,MB-0685,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa de Transportes y Servicios Industriales EIRL.,SI,20220105,21.9,SI,20220106,20220107,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9262,"REALIZAR LA CONDUCCIÓN DE UN VEHÍCULO DEL SERVICIO DE TRANSPORTE: SIN CUMPLIR CON EL AFORO AL TRANSPORTAR USUARIOS QUE EXCEDEN EL NÚMERO DE ASIENTOS SEÑALADOS EN LA TARJETA DE IDENTIFICACIÓN VEHICULAR Y/O USUARIOS DE PIE; Y/O UTILIZANDO LOS ASIENTOS DEL VEHÍCULO SEÑALIZADOS O QUE NO PUEDEN SER EMPLEADOS; Y/O QUE NO CUENTA CON LAS CORTINAS DE POLIETILENO U OTRO MATERIAL ANÁLOGO PARA EL AISLAMIENTO ENTRE ASIENTOS; Y/O PERMITIENDO QUE UN USUARIO SEA TRANSPORTADO SIN UTILIZAR SU MASCARILLA Y PROTECTOR FACIAL; SEGÚN CORRESPONDA, DE ACUERDO CON LO ESTABLECIDO EN LOS LINEAMIENTOS SECTORIALES PARA LA PREVENCION DEL COVID-19 EN LA PRESTACION DEL SERVICIO DE TRANSPORTE TERRESTRE, APROBADO POR EL MTC",20220105,850,460,PLAZUELA BOLOGNESI,SI,SI,A - II b Profesional,AUG-252,PUBLICO,Transporte Regular de Personas,TUC VIGENTE,Empresa de Transportes & Servicios Llacanora SAC.,NO,-,-,NO,-,-,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9272,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220105,855,230,HORACIO HURTEAGA C - 4,SI,NO,-,1385-WA,PUBLICO,Transporte Especial en Mototaxi,TUC VENCIDO,Empresa de Transportes y Multiservicios Cristo Redentor SRL.,SI,20220105,51.1,SI,20220107,20220111,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9272,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220105,855,230,HORACIO HURTEAGA C - 4,SI,NO,-,1385-WA,PUBLICO,Transporte Especial en Mototaxi,TUC VENCIDO,Empresa de Transportes y Multiservicios Cristo Redentor SRL.,SI,20220105,51.1,SI,20220107,20220111,20230615
